patient_id,nearest_gene_name,chrom,last_tp_abundance,growth_rate,n_timepoints,label_raw,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,replication_timing,patient_id_enc,ext_n_patients,ext_n_datasets,ext_n_unique_sites,ext_max_abundance,ext_log_unique_sites,ext_log_n_patients,chrom_int
P2,MANF,chr3,25.0,-0.0049569640819679146,3,3.258096538021482,0.8509094088842253,354465,1379182.0,4106,1,1,0,0.86,12,1,11,0,0.0,338.0,0,1.0,64.80157999999999,3,57.0,2.0,911.0,0.0,6.815639990074331,4.060443010546419,2
P2,ABHD14B,chr3,0.0,0.0,1,0.0,0.2030430220356768,1591,425008.0,14899,0,3,0,0.8567,31,5,25,0,0.0,48.0,0,2.0,74.36710000000001,3,18.0,2.0,36.0,0.0,3.6109179126442243,2.9444389791664403,2
P2,DUSP7,chr3,0.0,0.0,1,0.0,0.2030430220356768,24878,378315.0,7652,1,1,0,1.07,19,1,18,0,0.0,68.0,0,4.0,80.47514444444444,3,48.0,2.0,183.0,0.0,5.214935757608986,3.8918202981106265,2
P2,GLYCTK,chr3,0.0,0.15500305584713933,2,0.0,0.2030430220356768,19095,142158.0,8328,0,1,0,0.82,22,5,15,0,0.0,100.0,0,1.0,76.46366666666667,3,38.0,2.0,175.0,0.0,5.170483995038151,3.6635616461296463,2
P2,STAB1,chr3,0.0,0.0,1,0.0,0.2030430220356768,3818,81511.0,29175,0,0,37,,57,1,35,3,0.0,207.0,0,0.0,79.32954516129033,3,52.0,2.0,238.0,0.0,5.476463551931511,3.970291913552122,2
P2,ITIH3,chr3,0.0,0.0,1,0.0,0.2030430220356768,8021,100463.0,15431,0,0,23338,,21,1,18,0,0.0,183.0,0,0.0,71.50655294117645,3,46.0,1.0,226.0,0.0,5.424950017481403,3.8501476017100584,2
P2,CCDC66,chr3,0.0,0.0,1,0.0,0.2030430220356768,37887,3266085.0,64676,0,1,0,1.0,40,1,35,1,0.0,146.0,0,3.0,52.467386363636365,3,41.0,2.0,85.0,0.0,4.454347296253507,3.7376696182833684,2
P2,FAM3D,chr3,0.0,0.0,1,0.0,0.2030430220356768,72047,2512535.0,32936,0,0,46765,,35,1,24,2,0.0,192.0,0,0.0,57.849997058823526,3,49.0,2.0,146.0,0.0,4.990432586778736,3.912023005428146,2
P2,ADAMTS9,chr3,0.0,0.03861527159170044,2,0.0,0.2030430220356768,105338,3331203.0,172346,1,1,0,0.89,187,6,156,11,0.0,302.0,0,0.0,49.79915260115608,3,51.0,2.0,221.0,0.0,5.402677381872279,3.9512437185814275,2
P2,MAGI1,chr3,0.0,-0.005725515570353068,2,0.0,0.2030430220356768,632342,4155117.0,685393,0,4,0,1.0,660,5,522,35,0.0,162.0,0,0.0,54.130990962099126,3,46.0,2.0,180.0,0.0,5.198497031265826,3.8501476017100584,2
P2,FRMD4B,chr3,0.0,0.0,1,0.0,0.2030430220356768,200669,8090455.0,373801,1,2,0,0.845,389,2,352,7,0.0,150.0,0,4.0,59.614120533333335,3,53.0,2.0,276.0,0.0,5.6240175061873385,3.9889840465642745,2
P2,POU1F1,chr3,6.0,0.0,1,1.9459101490553132,0.4298705841203218,2143,18590825.0,17180,1,0,31968,,15,1,13,0,0.0,240.0,0,0.0,40.06486315789474,3,56.0,2.0,528.0,0.0,6.270988431858299,4.04305126783455,2
P2,OR5K2,chr3,0.0,0.0,1,0.0,0.2030430220356768,14702,7386573.0,950,1,0,23934,,0,0,0,0,0.0,2.0,0,0.0,44.9487,3,36.0,1.0,94.0,0.0,4.553876891600541,3.6109179126442243,2
P2,DCBLD2,chr3,14.0,0.0,1,2.70805020110221,0.6485659321441063,37180,7005003.0,105788,1,1,0,1.03,126,3,112,1,0.0,114.0,0,1.0,37.31325420560747,3,46.0,2.0,116.0,0.0,4.762173934797756,3.8501476017100584,2
P2,ZBTB11,chr3,0.0,0.0,1,0.0,0.2030430220356768,48687,4241104.0,28246,1,1,0,0.9,16,2,12,0,0.0,108.0,0,1.0,65.16954137931035,3,28.0,2.0,44.0,0.0,3.8066624897703196,3.367295829986474,2
P2,ZPLD1,chr3,22.0,-0.003810470658850174,3,3.1354942159291497,0.8105106680657572,126575,3896883.0,380597,1,0,249042,,287,0,200,23,0.0,97.0,0,0.0,25.108968062827223,3,58.0,2.0,763.0,0.0,6.638567789166521,4.07753744390572,2
P2,ZBED2,chr3,0.0,0.0,1,0.0,0.2030430220356768,138979,5586815.0,2446,0,0,79134,,6,1,5,0,0.0,46.0,0,0.0,29.054,3,43.0,2.0,88.0,0.0,4.48863636973214,3.784189633918261,2
P2,CFAP44,chr3,7.0,0.0,1,2.0794415416798357,0.45820216859041624,107770,7464288.0,154680,0,1,0,1.07,69,1,37,8,0.0,184.0,0,0.0,56.59310128205128,3,46.0,2.0,190.0,0.0,5.25227342804663,3.8501476017100584,2
P2,HEG1,chr3,0.0,0.11417997756962481,2,0.0,0.2030430220356768,51014,3458981.0,90287,0,1,0,0.98,128,1,123,0,0.0,171.0,0,2.0,68.1009054347826,3,54.0,2.0,864.0,0.0,6.762729506931879,4.007333185232471,2
P2,H1-10,chr3,0.0,3.0119290619118143e-17,2,0.0,0.2030430220356768,8990,123288.0,1515,0,1,0,0.95,5,2,3,0,0.0,68.0,0,2.0,73.49385000000001,3,38.0,2.0,104.0,0.0,4.653960350157523,3.6635616461296463,2
P2,H1-8,chr3,9.0,0.0,1,2.302585092994046,0.5186253934942288,7225,351942.0,8292,0,0,53605,,13,1,7,2,0.0,23.0,0,0.0,71.17826666666667,3,56.0,2.0,372.0,0.0,5.921578419643816,4.04305126783455,2
P2,PPP2R3A,chr3,23.0,-0.24831294325257072,2,3.1780538303479458,0.8252885624344176,279097,3148399.0,182239,0,1,0,0.84,137,2,108,4,0.0,129.0,0,0.0,65.07288415300548,3,54.0,2.0,405.0,0.0,6.0063531596017325,4.007333185232471,2
P2,SPSB4,chr3,0.0,-0.014912580717121517,5,0.0,0.2030430220356768,39111,1567148.0,97869,0,3,0,0.85,126,2,120,0,0.0,41.0,0,0.0,76.71801313131313,3,33.0,1.0,86.0,0.0,4.465908118654584,3.5263605246161616,2
P2,XRN1,chr3,0.0,0.009866356781030481,2,0.0,0.2030430220356768,106624,237318.0,141480,1,1,0,0.87,76,1,49,3,0.0,90.0,0,1.0,61.59887323943661,3,54.0,2.0,301.0,0.0,5.71042701737487,4.007333185232471,2
P2,WWTR1,chr3,0.0,0.0,1,0.0,0.2030430220356768,130889,130889.0,219479,0,1,0,0.8,255,4,228,3,9.0,809.0,1,1.0,44.61066244343891,3,52.0,2.0,379.0,0.0,5.940171252720432,3.970291913552122,2
P2,RAP2B,chr3,8.0,-0.004829446938406658,2,2.1972245773362196,0.48959426372857645,151148,3274364.0,8401,0,1,0,0.88,17,1,16,0,0.0,94.0,0,2.0,49.06112,3,55.0,2.0,305.0,0.0,5.723585101952381,4.02535169073515,2
P2,PLCH1,chr3,7.0,0.0,1,2.0794415416798357,0.45820216859041624,208045,5800326.0,369505,1,1,0,0.82,278,4,197,11,0.0,69.0,0,1.0,72.65751405405406,3,51.0,2.0,287.0,0.0,5.662960480135946,3.9512437185814275,2
P2,LEKR1,chr3,0.0,0.0,1,0.0,0.2030430220356768,6197,7082570.0,220648,0,1,0,0.91,138,1,92,12,0.0,51.0,0,1.0,68.52141666666667,3,49.0,2.0,144.0,0.0,4.976733742420574,3.912023005428146,2
P2,GNB4,chr3,0.0,-0.00455854072173345,4,0.0,0.2030430220356768,52245,251288.0,55559,1,1,0,1.08,50,2,37,2,0.0,107.0,0,0.0,59.29462280701755,3,45.0,2.0,139.0,0.0,4.941642422609304,3.828641396489095,2
P2,ABCF3,chr3,0.0,0.0,1,0.0,0.2030430220356768,6437,1090409.0,7918,1,1,0,0.79,12,2,9,0,0.0,35.0,0,1.0,70.94713333333334,3,46.0,2.0,228.0,0.0,5.43372200355424,3.8501476017100584,2
P2,MAP3K13,chr3,0.0,0.0,1,0.0,0.2030430220356768,272,272.0,206153,0,1,0,1.02,166,4,130,5,1.0,231.0,1,1.0,70.00807101449274,3,47.0,2.0,144.0,0.0,4.976733742420574,3.871201010907891,2
P2,PYDC2,chr3,0.0,0.000105941919102702,7,0.0,0.2030430220356768,296365,2126139.0,293,0,0,131242,,1,0,0,0,0.0,46.0,0,0.0,29.4938,3,51.0,2.0,240.0,0.0,5.484796933490655,3.9512437185814275,2
P2,FGF12,chr3,0.0,0.0,1,0.0,0.2030430220356768,640761,2495614.0,628374,1,2,0,0.87,395,4,258,44,0.0,175.0,0,0.0,27.80869111111112,3,52.0,2.0,259.0,0.0,5.560681631015528,3.970291913552122,2
P2,UBXN7,chr3,19.0,-0.3353415491397391,3,2.995732273553991,0.7543721580972368,33816,6767225.0,84771,1,1,0,0.8,63,4,45,5,0.0,41.0,0,1.0,80.54646,3,55.0,2.0,343.0,0.0,5.840641657373398,4.02535169073515,2
P2,PIGX,chr3,0.0,0.0,1,0.0,0.2030430220356768,1300,7009686.0,96232,0,3,0,0.9067,104,3,87,2,0.0,40.0,0,3.0,76.99302577319587,3,32.0,2.0,75.0,0.0,4.330733340286331,3.4965075614664802,2
P2,NCBP2,chr3,21.0,0.0,1,3.091042453358316,0.7926722630290312,37012,7274193.0,7192,1,1,0,0.88,15,4,8,0,0.0,80.0,0,1.0,72.04463333333334,3,54.0,2.0,473.0,0.0,6.161207321695077,4.007333185232471,2
P2,ZNF595,chr4,17.0,-0.10987098230218184,3,2.8903717578961645,0.7171213711087793,36531,1776531.0,34922,1,1,0,0.83,8,1,3,0,0.0,53.0,0,0.0,39.38454166666666,3,56.0,2.0,734.0,0.0,6.5998704992128365,4.04305126783455,3
P2,ZNF141,chr4,0.0,0.0,1,0.0,0.2030430220356768,15681,1471167.0,47068,0,1,0,0.82,14,3,8,0,0.0,31.0,0,1.0,52.64232916666666,3,55.0,2.0,319.0,0.0,5.768320995793772,4.02535169073515,3
P2,MAEA,chr4,40.0,0.0,1,3.713572066704308,0.940713536201469,19070,522480.0,50271,1,8,0,0.8125,103,3,99,0,0.0,225.0,0,4.0,65.31463725490197,3,40.0,2.0,122.0,0.0,4.812184355372417,3.713572066704308,3
P2,CLNK,chr4,20.0,0.0,1,3.044522437723423,0.7733473242392445,109410,8782072.0,198373,1,0,24330,,190,2,151,10,0.0,102.0,0,1.0,52.445836500000006,3,56.0,2.0,398.0,0.0,5.988961416889864,4.04305126783455,3
P2,BOD1L1,chr4,64.0,-0.00041740649452432995,8,4.174387269895637,0.9745540398740818,40320,11794119.0,58987,0,1,0,1.06,39,1,28,4,0.0,72.0,0,1.0,56.50745,3,56.0,2.0,456.0,0.0,6.124683390894205,4.04305126783455,3
P2,SMIM20,chr4,0.0,0.0,1,0.0,0.2030430220356768,88963,124856.0,67983,1,3,0,0.8567,105,4,94,1,0.0,153.0,0,3.0,48.22190144927536,3,44.0,2.0,101.0,0.0,4.624972813284271,3.8066624897703196,3
P2,PTTG2,chr4,0.0,-0.026736170982782945,4,0.0,0.2030430220356768,27357,2257970.0,730,1,0,15953,,1,0,1,0,0.0,105.0,0,0.0,55.27525,3,53.0,2.0,220.0,0.0,5.3981627015177525,3.9889840465642745,3
P2,RBM47,chr4,0.0,-0.0039788332494311756,2,0.0,0.2030430220356768,133595,306286.0,207625,0,2,0,0.925,264,6,253,0,0.0,119.0,0,1.0,63.202982775119615,3,37.0,2.0,63.0,0.0,4.1588830833596715,3.6375861597263857,3
P2,ATP8A1,chr4,0.0,-0.16671665301420804,4,0.0,0.2030430220356768,118689,789707.0,248748,1,1,0,0.89,218,1,183,8,0.0,108.0,0,1.0,27.8280804,3,56.0,2.0,552.0,0.0,6.315358001522335,4.04305126783455,3
P2,TXK,chr4,0.0,0.011789824959717624,5,0.0,0.2030430220356768,54539,6149419.0,71092,1,0,45736,,80,3,75,0,0.0,109.0,0,5.0,71.08057916666667,3,50.0,2.0,215.0,0.0,5.375278407684165,3.9318256327243257,3
P2,ZAR1,chr4,30.0,-0.013539404578723574,10,3.4339872044851463,0.892707240293809,10603,5728275.0,4137,1,1,0,0.94,11,1,9,0,0.0,84.0,0,0.0,73.26022,3,57.0,2.0,708.0,0.0,6.5638555265321274,4.060443010546419,3
P2,LNX1,chr4,0.0,0.0423469558994382,2,0.0,0.2030430220356768,137252,664977.0,242104,0,0,81071,,270,4,224,11,0.0,112.0,0,0.0,50.36113251028807,3,45.0,2.0,140.0,0.0,4.948759890378168,3.828641396489095,3
P2,KDR,chr4,0.0,0.0,1,0.0,0.2030430220356768,229711,229711.0,47119,1,1,0,0.89,55,1,48,0,5.0,1357.0,1,0.0,47.113757142857146,3,54.0,2.0,329.0,0.0,5.799092654460526,4.007333185232471,3
P2,HTN3,chr4,0.0,0.0,1,0.0,0.2030430220356768,13799,14889061.0,8083,1,0,651599,,0,0,0,0,0.0,95.0,0,0.0,20.689960000000003,3,22.0,1.0,30.0,0.0,3.4339872044851463,3.1354942159291497,3
P2,NPFFR2,chr4,0.0,0.0,1,0.0,0.2030430220356768,89996,14652038.0,116409,1,1,0,0.73,56,3,34,2,0.0,73.0,0,0.0,52.4274811965812,3,51.0,2.0,177.0,0.0,5.181783550292085,3.9512437185814275,3
P2,COX18,chr4,0.0,0.1396241742917196,2,0.0,0.2030430220356768,249986,13774175.0,17393,0,1,0,0.91,16,1,14,1,0.0,65.0,0,2.0,37.07611052631579,3,46.0,2.0,172.0,0.0,5.153291594497779,3.8501476017100584,3
P2,ALB,chr4,0.0,0.0,1,0.0,0.2030430220356768,68628,13265458.0,29493,1,0,137701,,44,1,18,3,0.0,2602.0,0,0.0,56.90584193548388,3,30.0,2.0,41.0,0.0,3.7376696182833684,3.4339872044851463,3
P2,CXCL13,chr4,0.0,0.11797834333616558,2,0.0,0.2030430220356768,120990,9203181.0,100081,0,0,206719,,68,1,56,2,0.0,903.0,0,0.0,43.33610495049505,3,45.0,2.0,99.0,0.0,4.605170185988092,3.828641396489095,3
P2,RASGEF1B,chr4,0.0,-0.017835355101712195,5,0.0,0.2030430220356768,401573,4951273.0,617851,0,2,0,0.915,521,4,395,29,0.0,85.0,0,2.0,43.01001873990307,3,57.0,2.0,1206.0,0.0,7.095893221097532,4.060443010546419,3
P2,MAPK10,chr4,0.0,0.10599159031734132,2,0.0,0.2030430220356768,20216,20897.0,604618,0,1,0,0.83,439,12,329,26,0.0,253.0,0,3.0,29.62559933993399,3,43.0,2.0,114.0,0.0,4.74493212836325,3.784189633918261,3
P2,PKD2,chr4,10.0,0.0,1,2.3978952727983707,0.5464323189926548,12302,1401383.0,70148,0,1,0,1.17,64,2,55,3,0.0,536.0,0,0.0,65.53678169014084,3,49.0,2.0,294.0,0.0,5.68697535633982,3.912023005428146,3
P2,GPRIN3,chr4,6.0,-0.1521377789395637,3,1.9459101490553132,0.4298705841203218,38898,2675095.0,71554,0,1,0,0.99,104,1,103,0,0.0,57.0,0,10.0,45.66113287671233,3,51.0,2.0,341.0,0.0,5.834810737062605,3.9512437185814275,3
P2,METAP1,chr4,0.0,-0.0009787461500996505,2,0.0,0.2030430220356768,13826,747942.0,68084,1,1,0,0.96,68,4,59,0,0.0,202.0,0,3.0,41.172510144927536,3,41.0,2.0,80.0,0.0,4.394449154672439,3.7376696182833684,3
P2,DKK2,chr4,9.0,-0.03580151288517954,6,2.302585092994046,0.5186253934942288,452329,1337479.0,362004,1,1,0,0.85,207,3,134,18,0.0,258.0,0,0.0,34.52523581267217,3,55.0,2.0,1045.0,0.0,6.952728644624869,4.02535169073515,3
P2,PITX2,chr4,13.0,0.0,1,2.6390573296152584,0.6225953130465197,135922,2337245.0,24700,1,8,0,0.8462,74,7,67,0,0.0,916.0,0,0.0,75.87193846153846,3,54.0,2.0,518.0,0.0,6.251903883165888,4.007333185232471,3
P2,NDST4,chr4,14.0,0.18000615392812955,2,2.70805020110221,0.6485659321441063,255701,6689219.0,286113,1,0,227987,,115,2,63,12,0.0,88.0,0,0.0,22.020144444444444,3,58.0,2.0,695.0,0.0,6.54534966033442,4.07753744390572,3
P2,ANKRD50,chr4,12.0,0.17518222475733577,5,2.5649493574615367,0.596362364463099,648944,1251130.0,48684,0,1,0,0.88,35,1,26,4,0.0,70.0,0,0.0,39.625434,3,58.0,2.0,1439.0,0.0,7.272398392570047,4.07753744390572,3
P2,INTU,chr4,20.0,0.1236436290754081,2,3.044522437723423,0.7733473242392445,1147964,1160389.0,103466,0,1,0,0.79,50,2,41,0,0.0,186.0,0,0.0,33.222368571428575,3,59.0,2.0,856.0,0.0,6.75343791859778,4.0943445622221,3
P2,PCDH10,chr4,109.0,0.0,1,4.700480365792417,0.9882826162994054,1908836,5925540.0,59312,0,1,0,0.91,46,1,38,2,0.0,143.0,0,0.0,15.503911475409838,3,57.0,2.0,1023.0,0.0,6.931471805599453,4.060443010546419,3
P2,NOCT,chr4,0.0,0.0,1,0.0,0.2030430220356768,16483,13503852.0,30167,0,1,0,0.98,48,1,43,1,0.0,89.0,0,1.0,39.96476451612903,3,38.0,2.0,87.0,0.0,4.477336814478207,3.6635616461296463,3
P2,TBC1D9,chr4,0.0,-0.03992160409722789,3,0.0,0.2030430220356768,84290,11863415.0,136200,0,1,0,1.07,157,4,146,0,0.0,580.0,0,0.0,59.09046350364963,3,53.0,2.0,462.0,0.0,6.137727054086234,3.9889840465642745,3
P2,GYPA,chr4,16.0,0.0023881626539420174,9,2.833213344056216,0.6952605806225953,32184,8427540.0,31448,0,0,408238,,32,0,14,2,0.0,423.0,0,0.0,43.31141818181818,3,55.0,2.0,439.0,0.0,6.0867747269123065,4.02535169073515,3
P2,SLC10A7,chr4,0.0,0.0,1,0.0,0.2030430220356768,145264,6158999.0,268397,1,1,0,0.82,191,4,146,13,0.0,482.0,0,2.0,40.027956505576206,3,54.0,2.0,427.0,0.0,6.059123195581797,4.007333185232471,3
P2,RPS3A,chr4,0.0,0.02632695260058586,3,0.0,0.2030430220356768,5061,1441603.0,5087,1,1,0,1.06,6,3,3,0,0.0,116.0,0,1.0,67.19395,3,33.0,2.0,65.0,0.0,4.189654742026425,3.5263605246161616,3
P2,ANXA10,chr4,0.0,0.0,1,0.0,0.2030430220356768,290375,15266055.0,95199,0,0,130662,,80,1,56,6,0.0,127.0,0,0.0,7.799180208333333,3,53.0,2.0,434.0,0.0,6.075346031088684,3.9889840465642745,3
P2,SH3RF1,chr4,11.0,-0.007181909663156653,8,2.4849066497880004,0.5719657222805177,128618,16606460.0,176926,1,1,0,0.86,227,3,212,0,0.0,74.0,0,0.0,18.71903426966292,3,56.0,2.0,724.0,0.0,6.586171654854675,4.04305126783455,3
P2,CLCN3,chr4,0.0,0.0,1,0.0,0.2030430220356768,124365,16951966.0,111235,1,2,0,0.985,102,3,90,1,0.0,237.0,0,3.0,29.671768141592924,3,35.0,2.0,64.0,0.0,4.174387269895637,3.58351893845611,3
P2,HPF1,chr4,0.0,0.020306787188218725,7,0.0,0.2030430220356768,14018,16954760.0,28476,1,1,0,1.03,13,1,6,2,0.0,39.0,0,1.0,30.386810000000004,3,43.0,2.0,98.0,0.0,4.59511985013459,3.784189633918261,3
P2,FBXO8,chr4,0.0,0.0,1,0.0,0.2030430220356768,303,12442743.0,47018,0,1,0,0.85,40,3,21,1,0.0,85.0,0,1.0,61.01292708333333,3,47.0,2.0,231.0,0.0,5.44673737166631,3.871201010907891,3
P2,RWDD4,chr4,0.0,-0.003212513027989627,3,0.0,0.2030430220356768,45994,3113513.0,19568,0,1,0,0.86,15,1,7,0,0.0,35.0,0,1.0,51.755025,3,18.0,2.0,19.0,0.0,2.995732273553991,2.9444389791664403,3
P2,CYP4V2,chr4,14.0,0.029938132101649105,5,2.70805020110221,0.6485659321441063,35454,570701.0,23770,0,2,0,1.185,21,1,15,0,0.0,227.0,0,2.0,60.8734,3,35.0,2.0,78.0,0.0,4.3694478524670215,3.58351893845611,3
P2,F11,chr4,15.0,0.0,1,2.772588722239781,0.6726128016789087,12589,479152.0,31114,1,0,6893,,21,1,14,0,0.0,294.0,0,0.0,60.589200000000005,3,40.0,1.0,148.0,0.0,5.003946305945459,3.713572066704308,3
P2,PDCD6-AHRR,chr5,0.0,0.008582200979149914,2,0.0,0.2030430220356768,2135,55531.0,166621,1,11,0,0.8664,300,5,270,3,0.0,0.0,0,2.0,55.64827485029941,3,13.0,2.0,17.0,0.0,2.8903717578961645,2.6390573296152584,4
P2,ROPN1L,chr5,0.0,0.0,1,0.0,0.2030430220356768,42994,9103445.0,118192,0,1,0,0.91,192,6,160,5,0.0,462.0,0,1.0,75.11646722689078,3,52.0,2.0,297.0,0.0,5.697093486505405,3.970291913552122,4
P2,TRIO,chr5,0.0,0.0,1,0.0,0.2030430220356768,56093,12792164.0,388786,0,3,0,0.9033,589,3,559,4,0.0,234.0,0,1.0,45.78247666666667,3,55.0,2.0,458.0,0.0,6.129050210060545,4.02535169073515,4
P2,OTULIN,chr5,0.0,-0.03649439520585516,3,0.0,0.2030430220356768,6203,13363376.0,51865,1,1,0,0.99,77,2,73,0,0.0,144.0,0,6.0,44.8374641509434,3,40.0,2.0,90.0,0.0,4.51085950651685,3.713572066704308,4
P2,OXCT1,chr5,9.0,0.11045818806975975,2,2.302585092994046,0.5186253934942288,137567,2658620.0,140525,0,1,0,0.78,119,8,82,5,0.0,171.0,0,1.0,45.9089676056338,3,54.0,2.0,460.0,0.0,6.133398042996649,4.007333185232471,4
P2,SNX18,chr5,20.0,0.0,1,3.044522437723423,0.7733473242392445,39186,1438109.0,28859,0,1,0,0.95,45,2,42,0,0.0,53.0,0,2.0,61.99608666666668,3,50.0,2.0,514.0,0.0,6.244166900663736,3.9318256327243257,4
P2,DEPDC1B,chr5,0.0,-0.06259328829066177,4,0.0,0.2030430220356768,85954,3798702.0,103282,0,1,0,0.87,76,3,53,4,0.0,107.0,0,1.0,47.77846634615385,3,51.0,2.0,225.0,0.0,5.420534999272286,3.9512437185814275,4
P2,KIF2A,chr5,0.0,0.005045551022928408,4,0.0,0.2030430220356768,485104,5005520.0,84863,0,1,0,1.03,74,5,58,0,0.0,192.0,0,3.0,40.12720465116279,3,54.0,2.0,504.0,0.0,6.22455842927536,4.007333185232471,4
P2,HTR1A,chr5,25.0,0.0,1,3.258096538021482,0.8509094088842253,479453,4732686.0,4633,1,2,0,0.83,10,1,8,0,0.0,443.0,0,0.0,45.2214,3,55.0,2.0,386.0,0.0,5.958424693029782,4.02535169073515,4
P2,MRPS27,chr5,20.0,-0.006167421315607012,10,3.044522437723423,0.7733473242392445,3252,4109229.0,106764,1,2,0,0.92,130,6,117,1,0.0,50.0,0,2.0,60.4554,3,56.0,2.0,521.0,0.0,6.257667587882639,4.04305126783455,4
P2,TNPO1,chr5,13.0,0.0,1,2.6390573296152584,0.6225953130465197,17610,4582962.0,100429,1,2,0,0.875,80,5,62,2,0.0,223.0,0,3.0,57.19579705882353,3,50.0,2.0,130.0,0.0,4.875197323201151,3.9318256327243257,4
P2,ARHGEF28,chr5,7.0,-0.021476027706624927,7,2.0794415416798357,0.45820216859041624,12882,5397135.0,316634,0,2,0,0.79,333,4,291,7,0.0,237.0,0,0.0,51.64697791798107,3,55.0,2.0,868.0,0.0,6.767343125265392,4.02535169073515,4
P2,NSA2,chr5,0.0,-0.39337040540973867,3,0.0,0.2030430220356768,62729,6488522.0,13122,1,1,0,0.95,12,1,10,0,0.0,42.0,0,1.0,60.134092857142846,3,55.0,2.0,462.0,0.0,6.137727054086234,4.02535169073515,4
P2,GCNT4,chr5,57.0,-0.05711786095978331,2,4.060443010546419,0.9677334732423925,85673,6752811.0,28878,1,3,0,0.93,47,2,43,2,0.0,48.0,0,1.0,62.84592666666666,3,46.0,2.0,215.0,0.0,5.375278407684165,3.8501476017100584,4
P2,F2R,chr5,0.0,0.17918687259187055,3,0.0,0.2030430220356768,38584,8461802.0,19644,0,1,0,0.93,22,1,18,0,0.0,808.0,0,2.0,48.525019047619054,3,52.0,2.0,242.0,0.0,5.493061443340548,3.970291913552122,4
P2,ACOT12,chr5,22.0,0.18271424623121663,2,3.1354942159291497,0.8105106680657572,38546,13139905.0,64329,0,1,0,0.9,45,1,27,2,0.0,95.0,0,0.0,67.24540307692307,3,54.0,2.0,339.0,0.0,5.8289456176102075,4.007333185232471,4
P2,TMEM161B,chr5,12.0,0.0,1,2.5649493574615367,0.596362364463099,255057,19798679.0,83901,1,1,0,0.95,61,2,46,0,0.0,135.0,0,2.0,60.876466666666666,3,58.0,2.0,1330.0,0.0,7.193685818395112,4.07753744390572,4
P2,RGMB,chr5,15.0,0.0015837520707090845,5,2.772588722239781,0.6726128016789087,787222,14726716.0,30639,0,2,0,0.925,66,3,61,1,0.0,111.0,0,2.0,33.628246875,3,58.0,2.0,771.0,0.0,6.648984550024776,4.07753744390572,4
P2,NREP,chr5,0.0,0.12331028863069055,2,0.0,0.2030430220356768,84294,794328.0,334843,1,1,0,0.98,335,9,257,22,0.0,130.0,0,0.0,55.62093014925374,3,54.0,2.0,373.0,0.0,5.924255797414532,4.007333185232471,4
P2,FEM1C,chr5,0.0,0.0,1,0.0,0.2030430220356768,121111,2716166.0,23867,0,1,0,1.01,29,1,25,0,0.0,37.0,0,1.0,34.807228,3,51.0,2.0,301.0,0.0,5.71042701737487,3.9512437185814275,4
P2,COMMD10,chr5,0.0,-0.1293178076725688,4,0.0,0.2030430220356768,13437,3390946.0,327755,1,2,0,0.94,201,3,136,11,0.0,59.0,0,1.0,23.92963161094225,3,33.0,2.0,53.0,0.0,3.9889840465642745,3.5263605246161616,4
P2,SEMA6A,chr5,23.0,-0.02332309974504206,6,3.1780538303479458,0.8252885624344176,86856,3781807.0,132606,0,2,0,0.795,179,4,169,0,0.0,186.0,0,0.0,17.665399999999998,3,58.0,2.0,1110.0,0.0,7.01301578963963,4.07753744390572,4
P2,PPIC,chr5,0.0,-0.5330145049827193,3,0.0,0.2030430220356768,96177,9615471.0,14673,1,1,0,0.84,12,2,7,0,0.0,107.0,0,0.0,35.8877875,3,30.0,1.0,51.0,0.0,3.9512437185814275,3.4339872044851463,4
P2,CSNK1G3,chr5,11.0,0.0,1,2.4849066497880004,0.5719657222805177,44026,9087978.0,104982,0,1,0,1.3,71,2,49,8,0.0,73.0,0,3.0,27.080320754716983,3,57.0,2.0,497.0,0.0,6.210600077024653,4.060443010546419,4
P2,FBN2,chr5,0.0,0.0,1,0.0,0.2030430220356768,16901,3879933.0,401276,1,2,0,0.905,317,1,278,5,0.0,683.0,0,0.0,45.51296044776119,3,43.0,2.0,103.0,0.0,4.6443908991413725,3.784189633918261,4
P2,IL13,chr5,0.0,0.03088280025714139,2,0.0,0.2030430220356768,45963,54281.0,4847,0,1,0,0.87,12,1,11,0,0.0,1367.0,0,0.0,61.18748333333334,3,25.0,2.0,53.0,0.0,3.9889840465642745,3.258096538021482,4
P2,NEUROG1,chr5,0.0,0.0,1,0.0,0.2030430220356768,25302,2547028.0,1682,1,1,0,0.93,5,1,4,0,0.0,130.0,0,0.0,50.88926666666666,3,46.0,2.0,186.0,0.0,5.231108616854587,3.8501476017100584,4
P2,PKD2L2,chr5,8.0,-0.0006942974962950804,12,2.1972245773362196,0.48959426372857645,5576,4887985.0,54779,0,1,0,0.92,49,1,43,0,0.0,51.0,0,1.0,76.69809107142858,3,42.0,2.0,131.0,0.0,4.882801922586371,3.7612001156935624,4
