patient_id,nearest_gene_name,chrom,last_tp_abundance,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,patient_id_enc
P5,CLEC12B,chr12,0.0,0.0,28897,1667893.0,8169,0,0,92680,,7,1,6,0,0.0,23.0,0,6
P5,MAGOHB,chr12,0.0,0.0,53619,1089633.0,9419,0,1,0,1.1,8,1,5,0,0.0,43.0,0,6
P5,BCAT1,chr12,0.0,0.0,188463,489843.0,139532,0,2,0,0.995,150,4,126,4,,,0,6
P5,HOXC8,chr12,0.0,0.0,7002,2074816.0,3784,0,1,0,1.06,12,1,11,0,0.0,307.0,0,6
P5,AVIL,chr12,0.0,0.0,17843,44878.0,21358,1,0,24418,,46,1,23,8,0.0,100.0,0,6
P5,WIF1,chr12,0.0,0.0,139688,139688.0,70922,1,1,0,0.88,42,1,13,7,1.0,413.0,1,6
P5,NAV3,chr12,0.0,0.0,122520,6564681.0,888369,1,0,258479,,620,3,424,50,0.0,202.0,0,6
P5,BCL7A,chr12,316.0,5.75890177387728,41401,999478.0,42622,1,1,0,1.12,73,1,65,2,0.0,144.0,0,6
P5,DIAPH3,chr13,0.0,0.0,1247237,10612956.0,498345,0,1,0,0.75,351,4,247,18,0.0,260.0,0,6
P5,C13orf46,chr13,0.0,0.0,46512,11081733.0,20371,0,1,0,0.99,42,0,39,0,0.0,16.0,0,6
P5,PSMB5,chr14,0.0,0.0,4941,2696975.0,18687,1,0,6220,,30,3,22,2,0.0,400.0,0,6
P5,GZMH,chr14,6405.0,8.764990330169104,16494,4260013.0,3341,1,0,176308,,8,1,7,0,0.0,159.0,0,6
P5,ABHD12B,chr14,0.0,0.0,14088,5750232.0,32917,0,1,0,0.91,25,1,23,0,0.0,46.0,0,6
P5,DAAM1,chr14,172.0,5.153291594497779,277303,1746916.0,182759,1,1,0,0.77,249,2,243,1,0.0,118.0,0,6
P5,GARIN2,chr14,0.0,0.0,295073,1791625.0,39157,1,0,12486,,30,1,25,1,0.0,127.0,0,6
P5,ZFP36L1,chr14,631.0,6.448889394146858,487242,3206316.0,8598,0,2,0,0.845,27,6,21,0,0.0,215.0,0,6
P5,RAD51,chr15,0.0,0.0,16254,84500.0,37570,1,1,0,1.16,26,2,18,0,0.0,472.0,0,6
P5,INO80,chr15,0.0,0.0,74182,448366.0,137688,1,1,0,1.04,106,5,84,1,0.0,116.0,0,6
P5,VPS39,chr15,0.0,0.0,1106,1613200.0,49625,0,1,0,0.81,44,1,35,3,0.0,65.0,0,6
P5,SLTM,chr15,0.0,0.0,33766,7486600.0,54942,0,1,0,1.16,48,1,43,0,0.0,34.0,0,6
P5,SV2B,chr15,444.0,6.09807428216624,36724,179450.0,202696,1,2,0,0.99,189,2,159,10,0.0,96.0,0,6
P5,MRTFB,chr16,0.0,0.0,49080,101840.0,195720,1,1,0,1.09,181,2,146,4,0.0,249.0,0,6
P5,CD19,chr16,0.0,0.0,22695,2270864.0,7377,1,1,0,0.72,13,1,12,0,0.0,1236.0,0,6
P5,SPN,chr16,0.0,0.0,76993,1594148.0,7897,0,1,0,0.69,15,2,13,0,0.0,384.0,0,6
P5,SRCAP,chr16,0.0,0.0,16134,498102.0,43243,1,1,0,0.89,57,6,47,0,0.0,201.0,0,6
P5,ZNF629,chr16,831.0,6.723832440821209,11337,404266.0,8749,0,2,0,0.72,22,1,13,0,0.0,339.0,0,6
P5,CHD9,chr16,171.0,5.147494476813453,7780,2320739.0,274159,1,2,0,0.88,209,3,163,7,0.0,156.0,0,6
P5,SOX15,chr17,0.0,0.0,3182,100634.0,1916,0,1,0,0.77,7,1,6,0,0.0,67.0,0,6
P5,NT5M,chr17,0.0,0.0,2738,1082408.0,44332,1,1,0,1.39,52,1,36,4,0.0,52.0,0,6
P5,ALDH3A1,chr17,0.0,0.0,13718,3517040.0,10959,1,1,0,0.75,25,3,19,2,0.0,168.0,0,6
P5,TMEM97,chr17,380.0,5.942799375126701,138140,2913867.0,9485,1,1,0,0.87,20,2,17,0,0.0,234.0,0,6
P5,CCDC200,chr17,252.0,5.53338948872752,46172,88980.0,88456,1,13,0,1.0485,31,1,17,1,0.0,11.0,0,6
P5,NOG,chr17,0.0,0.0,352892,2176928.0,1912,1,1,0,0.79,7,1,6,0,0.0,468.0,0,6
P5,MC4R,chr18,0.0,0.0,190156,9154091.0,1713,0,0,401167,,4,1,3,0,0.0,477.0,0,6
P5,SH3GL1,chr19,949.0,6.856461984594587,27204,249127.0,40180,0,3,0,0.83,99,3,95,0,0.0,158.0,0,6
P5,GTF2F1,chr19,177.0,5.181783550292085,7130,2262635.0,14409,0,1,0,0.85,16,2,8,0,0.0,45.0,0,6
P5,SPC24,chr19,178.0,5.187385805840755,32404,162579.0,24287,0,1,0,0.85,46,1,43,0,0.0,89.0,0,6
P5,ZNF44,chr19,228.0,5.43372200355424,65106,708801.0,70197,1,3,0,0.7533,49,2,30,1,0.0,206.0,0,6
P5,SMIM46,chr19,1408.0,7.25063551189868,10653,16261.0,152,1,0,5201,,1,0,1,0,0.0,0.0,0,6
P5,ADGRL1,chr19,0.0,0.0,18686,69434.0,58461,1,2,0,0.895,104,1,81,3,0.0,151.0,0,6
P5,NWD1,chr19,0.0,0.0,20183,1148407.0,98116,1,1,0,0.77,73,1,39,10,0.0,56.0,0,6
P5,PAK4,chr19,83.0,4.430816798843313,20674,1180482.0,57088,1,3,0,0.9433,131,4,119,3,0.0,194.0,0,6
P5,FCGBP,chr19,129.0,4.867534450455582,39693,390603.0,71303,0,8,0,0.7637,103,0,65,11,0.0,192.0,0,6
P5,ERFL,chr19,48.0,3.8918202981106265,21392,29778.0,20745,0,3,0,0.7567,52,1,49,0,0.0,7.0,0,6
P5,ZNF574,chr19,2597.0,7.862497197230545,34707,156491.0,13075,1,3,0,0.8367,26,4,22,0,0.0,349.0,0,6
P5,NCR1,chr19,0.0,0.0,14954,753484.0,9992,1,0,23314,,11,2,8,0,0.0,462.0,0,6
P5,UBE2S,chr19,0.0,0.0,10766,1259312.0,8043,1,2,0,0.845,21,1,20,0,0.0,225.0,0,6
P5,PEG3,chr19,104.0,4.653960350157523,74882,2628136.0,30651,0,2,0,0.715,38,3,27,0,0.0,153.0,0,6
P5,ID2,chr2,565.0,6.338594078203183,869021,8128572.0,5616,1,2,0,0.95,16,2,14,0,0.0,373.0,0,6
P5,KIF3C,chr2,0.0,0.0,21905,618266.0,56172,1,1,0,0.76,57,1,50,0,0.0,66.0,0,6
P5,UCN,chr2,477.0,6.169610732491456,12255,1953600.0,1045,0,1,0,0.7,3,1,2,0,,,0,6
P5,FEZ2,chr2,0.0,0.0,90704,11212793.0,114282,0,1,0,0.92,131,1,118,2,,,0,6
P5,USP34,chr2,0.0,0.0,160909,35967588.0,283624,0,1,0,0.92,222,1,191,8,,,0,6
P5,FBXO48,chr2,0.0,0.0,48684,43076043.0,7895,1,1,0,0.86,11,1,8,1,,,0,6
P5,ASPRV1,chr2,0.0,0.0,30705,44588336.0,1542,1,1,0,0.69,1,1,0,0,,,0,6
P5,ATOH8,chr2,0.0,0.0,26349,60382405.0,40039,1,2,0,0.86,83,1,80,0,,,0,6
P5,ANKRD36B,chr2,0.0,0.0,224721,72022566.0,97214,0,1,0,0.8,12,1,10,0,,,0,6
P5,DPP10,chr2,0.0,0.0,255028,88844681.0,1403481,0,2,0,0.93,627,5,306,69,,,0,6
P5,PJVK,chr2,0.0,0.0,125795,152982961.0,10756,0,1,0,0.81,9,6,2,0,,,0,6
P5,KIAA2012,chr2,0.0,0.0,19238,176711427.0,131933,0,1,0,0.94,134,3,97,9,,,0,6
P5,VWC2L,chr2,0.0,0.0,559769,188508695.0,167922,1,0,230295,,100,1,57,11,,,0,6
P5,SH3BP4,chr2,0.0,0.0,203598,209405829.0,103697,0,2,0,0.825,194,3,182,0,,,0,6
P5,SULF2,chr20,0.0,0.0,141698,4157384.0,130638,1,1,0,1.11,254,4,221,13,0.0,295.0,0,6
P5,CDH4,chr20,0.0,0.0,645787,1766756.0,688356,0,13,0,0.9815,1040,8,580,102,0.0,189.0,0,6
P5,SLCO4A1,chr20,1671.0,7.421775793644647,83040,977976.0,43345,0,5,0,0.924,93,7,80,2,0.0,139.0,0,6
P5,SLC19A1,chr21,10641.0,9.272563715156315,82336,2383623.0,79992,0,9,0,0.7811,184,5,164,5,0.0,209.0,0,6
P5,GGT1,chr22,0.0,0.0,10697,818450.0,34327,1,0,1372,,30,1,23,0,,,0,6
P5,SEZ6L,chr22,0.0,0.0,204711,2177820.0,214135,1,1,0,0.86,157,2,98,21,,,0,6
P5,SF3A1,chr22,0.0,0.0,118,753255.0,24931,0,1,0,1.0,35,2,33,0,0.0,72.0,0,6
P5,C22orf42,chr22,0.0,0.0,55415,2500361.0,10316,1,0,16549,,5,1,4,0,0.0,11.0,0,6
P5,PICK1,chr22,0.0,0.0,33339,959375.0,19408,1,2,0,0.795,32,1,31,0,0.0,282.0,0,6
P5,PLCL2,chr3,373.0,5.924255797414532,64983,,287953,0,1,0,0.92,326,2,303,7,,,0,6
P5,KCNAB1,chr3,0.0,0.0,46929,,501055,0,1,0,0.81,461,5,339,31,,,0,6
P5,MAGEF1,chr3,0.0,0.0,73775,,1700,1,1,0,0.82,5,1,4,0,,,0,6
P5,ZNF721,chr4,0.0,0.0,76008,,73341,1,2,0,0.945,35,3,24,0,,,0,6
P5,MSANTD1,chr4,0.0,0.0,101074,,27369,1,2,0,0.875,56,1,35,4,,,0,6
P5,ZAR1,chr4,0.0,0.0,10603,,4137,1,1,0,0.94,11,1,9,0,,,0,6
P5,NKX6-1,chr4,0.0,0.0,481596,,7307,0,2,0,0.86,22,2,20,0,,,0,6
P5,EFNA5,chr5,0.0,0.0,2045157,,294043,0,1,0,0.92,367,3,347,4,,,0,6
P5,PRR16,chr5,0.0,0.0,331161,,223032,0,1,0,1.12,149,1,97,17,,,0,6
P5,GFOD1,chr6,1857.0,7.527255919373784,62453,,129832,1,2,0,0.9,196,5,185,0,,,0,6
P5,ATXN1,chr6,0.0,0.0,204732,,462379,1,2,0,0.795,625,2,572,11,,,0,6
P5,BYSL,chr6,0.0,0.0,85,,11821,0,1,0,0.91,17,2,15,0,,,0,6
P5,CCND3,chr6,0.0,0.0,63870,,115423,1,2,0,0.835,183,5,172,0,,,0,6
P5,YIPF3,chr6,0.0,0.0,2887,,5164,1,1,0,1.07,8,2,4,0,,,0,6
P5,SUPT3H,chr6,239.0,5.480638923341991,18350,,568636,0,1,0,0.93,388,3,260,29,,,0,6
P5,REV3L,chr6,0.0,0.0,65007,,184687,0,1,0,1.0,138,4,111,6,,,0,6
P5,SLC35F1,chr6,0.0,0.0,88247,,410412,1,2,0,1.0,267,2,182,23,,,0,6
P5,GLCCI1,chr7,0.0,0.0,122087,,125476,0,1,0,1.1,122,3,95,3,,,0,6
P5,HDAC9,chr7,0.0,0.0,154735,,915467,0,1,0,0.84,768,7,580,53,,,0,6
P5,STK31,chr7,0.0,0.0,389,,122310,0,0,29145,,58,2,31,3,,,0,6
P5,SPDYE17,chr7,0.0,0.0,200685,,10055,0,0,22134,,1,0,0,0,,,0,6
P5,GPR22,chr7,0.0,0.0,143717,,6296,1,0,87355,,13,1,12,0,,,0,6
P5,CHCHD3,chr7,512.0,6.240275845170769,136468,,297801,0,1,0,0.84,268,2,177,20,,,0,6
P5,NOBOX,chr7,0.0,0.0,26808,,13332,1,1,0,0.75,23,1,7,4,,,0,6
P5,POLR3D,chr8,0.0,0.0,6779,,9507,0,1,0,0.82,11,1,8,1,,,0,6
P5,HMBOX1,chr8,0.0,0.0,1287,,174472,0,0,6790,,184,4,161,4,,,0,6
P5,CHRNA6,chr8,0.0,0.0,31134,,43772,0,0,46334,,55,1,45,0,,,0,6
P5,HNF4G,chr8,0.0,0.0,208461,,158920,1,1,0,0.86,86,2,62,8,,,0,6
P5,TSNARE1,chr8,0.0,0.0,442388,,191136,1,9,0,0.85,372,1,273,15,,,0,6
P5,PLPPR1,chr9,1987.0,7.59488438721652,213765,,296408,1,1,0,0.82,182,2,122,13,,,0,6
P5,SLC2A8,chr9,0.0,0.0,77868,,11286,1,2,0,0.705,24,1,19,0,,,0,6
P5,AIF1L,chr9,0.0,0.0,31911,,26676,1,1,0,1.43,55,4,51,0,,,0,6
P5,BARHL1,chr9,0.0,0.0,34100,,7646,1,3,0,0.8567,21,1,20,0,,,0,6
P5,GTF3C4,chr9,0.0,0.0,43111,,24918,0,1,0,0.89,26,2,11,2,,,0,6
P5,CAMSAP1,chr9,25648.0,10.152259863484153,101351,,99059,0,2,0,0.98,125,3,105,6,,,0,6
P5,ZRSR2,chrX,0.0,0.0,50633,,40588,0,1,0,0.91,28,1,23,0,,,0,6
P5,SLC9A7,chrX,0.0,0.0,59145,,159942,1,1,0,0.89,142,2,124,0,,,0,6
P5,IRS4,chrX,186.0,5.231108616854587,145390,,16617,1,3,0,0.8,21,3,18,0,,,0,6
P5,THOC2,chrX,0.0,0.0,272025,,132495,0,1,0,0.85,68,1,35,6,,,0,6
P5,IGSF1,chrX,0.0,0.0,12595,,305393,0,0,190578,,105,4,41,8,,,0,6
P6,INTS11,chr1,0.0,0.0,5850,1235407.0,13102,0,3,0,0.7467,26,2,23,0,0.0,45.0,0,7
P6,VWA1,chr1,112.0,4.727387818712341,4366,1123749.0,8021,0,2,0,1.08,24,2,22,0,0.0,63.0,0,7
P6,SSU72,chr1,0.0,0.0,13939,993299.0,33211,1,3,0,0.95,70,3,66,0,0.0,41.0,0,7
P6,FAAP20,chr1,178.0,5.187385805840755,68870,410394.0,28259,0,4,0,0.795,67,3,62,0,0.0,66.0,0,7
P6,PANK4,chr1,0.0,0.0,46670,74302.0,18078,0,7,0,0.7957,39,1,34,1,0.0,187.0,0,7
P6,RERE,chr1,201.0,5.308267697401205,265324,1798143.0,496524,1,4,0,0.865,684,6,631,10,0.0,560.0,0,7
P6,H6PD,chr1,0.0,0.0,52239,2080021.0,36563,0,3,0,0.78,77,2,73,0,0.0,450.0,0,7
P6,KIF1B,chr1,174.0,5.1647859739235145,87750,1139773.0,171073,0,2,0,0.995,151,5,137,0,0.0,235.0,0,7
P6,TNFRSF1B,chr1,1720.0,7.450660796211539,41114,863307.0,42251,0,2,0,0.815,99,2,96,0,0.0,840.0,0,7
P6,ARHGEF19,chr1,283.0,5.648974238161206,24316,352482.0,15039,1,1,0,0.82,29,1,23,0,0.0,41.0,0,7
P6,CROCC,chr1,0.0,0.0,60089,844089.0,232691,0,13,0,0.8246,235,10,161,17,0.0,97.0,0,7
P6,MFAP2,chr1,297.0,5.697093486505405,103419,1042102.0,7118,1,1,0,0.88,17,3,14,0,0.0,228.0,0,7
P6,EIF4G3,chr1,73.0,4.30406509320417,194478,2351961.0,370993,0,1,0,0.95,322,3,262,11,0.0,208.0,0,7
P6,ECE1,chr1,118.0,4.77912349311153,82521,2632205.0,128325,0,3,0,0.9067,256,5,242,2,0.0,312.0,0,7
P6,NBPF3,chr1,300.0,5.707110264748875,47208,2762045.0,44906,1,2,0,0.84,35,1,24,1,0.0,113.0,0,7
P6,ID3,chr1,56.0,4.04305126783455,47363,3085990.0,1966,0,2,0,0.85,8,1,7,0,0.0,403.0,0,7
P6,CLIC4,chr1,70.0,4.2626798770413155,39334,1987228.0,98979,1,1,0,0.98,102,0,89,1,0.0,310.0,0,7
P6,SYF2,chr1,3126.0,8.047829357457841,133272,1594004.0,10228,0,1,0,0.79,7,1,3,0,0.0,74.0,0,7
P6,RSRP1,chr1,0.0,0.0,32232,1387224.0,95996,0,5,0,0.916,89,4,70,4,0.0,53.0,0,7
P6,SFN,chr1,0.0,0.0,16507,153406.0,1307,1,1,0,0.76,6,1,5,0,0.0,1031.0,0,7
P6,STX12,chr1,531.0,6.2766434893416445,23141,1056818.0,51248,0,1,0,0.79,46,2,38,1,0.0,39.0,0,7
P6,SMPDL3B,chr1,0.0,0.0,10638,1252402.0,24157,0,1,0,0.75,35,1,26,3,0.0,96.0,0,7
P6,PHACTR4,chr1,58.0,4.07753744390572,19846,1656481.0,130801,1,1,0,0.74,115,3,92,2,0.0,123.0,0,7
P6,YTHDF2,chr1,514.0,6.244166900663736,30998,2012387.0,33163,1,1,0,0.97,47,4,30,1,0.0,469.0,0,7
P6,TMEM39B,chr1,0.0,0.0,24872,204085.0,30835,0,1,0,0.83,25,2,20,1,0.0,22.0,0,7
P6,ZBTB8OS,chr1,0.0,0.0,55895,343830.0,50797,0,1,0,0.97,51,2,41,1,0.0,48.0,0,7
P6,SYNC,chr1,0.0,0.0,24097,428255.0,23690,1,1,0,0.72,27,1,23,0,0.0,67.0,0,7
P6,AK2,chr1,134.0,4.90527477843843,57457,772295.0,73010,1,3,0,0.9067,99,4,84,0,0.0,115.0,0,7
P6,TRIM62,chr1,76.0,4.343805421853684,48300,882515.0,36660,0,3,0,0.7467,62,2,55,1,0.0,129.0,0,7
P6,TFAP2E,chr1,0.0,0.0,6443,373425.0,22014,1,2,0,0.815,35,2,19,2,0.0,57.0,0,7
P6,AGO1,chr1,98.0,4.59511985013459,30574,644088.0,60724,1,2,0,0.705,55,2,46,3,0.0,175.0,0,7
P6,HEYL,chr1,283.0,5.648974238161206,26477,3129844.0,16208,1,1,0,0.92,33,2,29,0,0.0,80.0,0,7
P6,PPIE,chr1,1184.0,7.077498053569231,368,3209228.0,71732,0,2,0,0.795,83,4,55,3,0.0,73.0,0,7
P6,OXCT2,chr1,0.0,0.0,39244,3248782.0,1825,1,1,0,0.84,3,1,0,0,0.0,21.0,0,7
P6,COL9A2,chr1,0.0,0.0,13129,3033124.0,17326,0,4,0,0.7525,41,1,39,0,0.0,266.0,0,7
P6,KCNQ4,chr1,0.0,0.0,45594,2599727.0,56777,1,5,0,0.846,100,3,82,3,0.0,259.0,0,7
P6,YBX1,chr1,0.0,0.0,11878,667278.0,21397,0,1,0,1.01,35,1,29,1,0.0,383.0,0,7
P6,CLDN19,chr1,0.0,0.0,27517,625071.0,7161,1,1,0,0.67,15,1,12,0,0.0,155.0,0,7
P6,ARTN,chr1,0.0,0.0,109697,485815.0,3924,1,2,0,0.755,12,7,5,0,0.0,468.0,0,7
P6,ERI3,chr1,120.0,4.795790545596741,69894,947565.0,134197,0,1,0,0.94,201,2,176,2,0.0,31.0,0,7
P6,EIF2B3,chr1,0.0,0.0,71417,425588.0,136200,1,1,0,0.81,89,1,69,5,0.0,195.0,0,7
P6,MAST2,chr1,180.0,5.198497031265826,16533,429561.0,249241,1,1,0,1.08,222,3,193,2,0.0,122.0,0,7
P6,UQCRH,chr1,495.0,6.206575926724928,26077,933930.0,15896,0,1,0,0.82,35,2,24,1,0.0,65.0,0,7
P6,FAAH,chr1,80.0,4.394449154672439,26492,1026880.0,21489,1,1,0,0.93,38,1,36,0,0.0,440.0,0,7
P6,CYP4A22,chr1,0.0,0.0,28867,1767659.0,12323,0,0,75566,,8,1,3,3,0.0,143.0,0,7
P6,C1orf185,chr1,0.0,0.0,70053,71423.0,45865,1,0,88009,,21,0,7,2,0.0,25.0,0,7
P6,NRDC,chr1,130.0,4.875197323201151,146035,213383.0,91288,0,1,0,1.0,84,4,65,1,0.0,119.0,0,7
P6,SCP2,chr1,191.0,5.2574953720277815,3441,1411330.0,124422,1,1,0,0.73,87,2,66,5,0.0,244.0,0,7
P6,ACOT11,chr1,46.0,3.8501476017100584,53013,2969857.0,96935,0,1,0,0.71,140,2,128,0,0.0,85.0,0,7
P6,USP24,chr1,46.0,3.8501476017100584,29818,3666548.0,149394,1,1,0,1.0,139,1,124,2,0.0,193.0,0,7
P6,C1orf87,chr1,35.0,3.58351893845611,50421,5044405.0,86501,1,1,0,0.83,67,1,33,10,0.0,49.0,0,7
P6,TM2D1,chr1,157.0,5.062595033026967,371166,3713497.0,51787,0,1,0,0.87,40,2,25,5,0.0,149.0,0,7
P6,UBE2U,chr1,0.0,0.0,212850,1076981.0,63745,0,0,202503,,48,1,38,2,0.0,44.0,0,7
P6,NEGR1,chr1,1341.0,7.201916317531627,532157,6229145.0,886596,0,0,787,,539,3,280,75,0.0,189.0,0,7
P6,LRRIQ3,chr1,0.0,0.0,628417,4409757.0,172172,1,1,0,0.99,40,1,9,4,0.0,29.0,0,7
P6,TTLL7,chr1,36.0,3.6109179126442243,1340359,2617827.0,134140,0,1,0,0.78,96,2,85,2,0.0,73.0,0,7
P6,ODF2L,chr1,0.0,0.0,117018,1002692.0,49518,0,1,0,0.86,41,3,26,3,0.0,75.0,0,7
P6,,chr1,0.0,0.0,5930,593627.0,38327,1,2,0,0.925,74,1,66,0,0.0,0.0,0,7
P6,ZNF326,chr1,0.0,0.0,625,2837505.0,40423,1,1,0,0.95,32,1,24,1,0.0,47.0,0,7
P6,RPL5,chr1,0.0,0.0,19685,19685.0,9934,1,1,0,0.89,19,3,16,0,4.0,273.0,1,7
P6,DIPK1A,chr1,118.0,4.77912349311153,56097,73435.0,128785,1,1,0,0.9,141,5,127,0,0.0,74.0,0,7
P6,PTBP2,chr1,50.0,3.9318256327243257,403857,3485726.0,102165,0,1,0,0.94,48,4,28,2,0.0,306.0,0,7
P6,DPYD,chr1,144.0,4.976733742420574,479109,4683901.0,917257,0,1,0,0.94,588,2,360,51,0.0,375.0,0,7
P6,SNX7,chr1,22.0,3.1354942159291497,333113,5496569.0,98832,0,1,0,0.85,79,1,58,6,0.0,59.0,0,7
P6,SLC25A24,chr1,92.0,4.532599493153256,97503,6613425.0,66806,0,2,0,0.865,61,4,42,3,0.0,114.0,0,7
P6,CIMAP3,chr1,0.0,0.0,12931,3383102.0,6413,1,1,0,0.73,7,1,4,1,0.0,43.0,0,7
P6,DDX20,chr1,1651.0,7.409741954080923,93025,3054964.0,20770,1,1,0,0.85,23,3,15,0,0.0,198.0,0,7
P6,CTTNBP2NL,chr1,0.0,0.0,200903,2521472.0,67254,1,0,8,,81,4,74,1,0.0,41.0,0,7
P6,NGF,chr1,0.0,0.0,87914,534085.0,52866,1,1,0,0.74,73,3,65,1,0.0,1269.0,0,7
P6,CD58,chr1,0.0,0.0,45114,153257.0,56505,1,2,0,0.825,77,3,63,0,0.0,253.0,0,7
P6,H3-7,chr1,1668.0,7.419979923661835,1302591,4938115.0,11433,0,2,0,1.005,5,3,1,0,0.0,16.0,0,7
P6,PPIAL4D,chr1,121.0,4.804021044733257,72571,2371898.0,759,1,0,8375,,0,0,0,0,0.0,0.0,0,7
P6,NBPF20,chr1,112.0,4.727387818712341,83649,2199547.0,135703,0,1,0,0.88,9,0,4,1,0.0,15.0,0,7
P6,PRKAB2,chr1,0.0,0.0,113580,481365.0,18610,1,1,0,0.78,23,5,16,1,0.0,197.0,0,7
P6,OTUD7B,chr1,141.0,4.955827057601261,31377,897390.0,72946,0,1,0,0.83,71,1,68,0,0.0,227.0,0,7
P6,VPS45,chr1,172.0,5.153291594497779,24867,834359.0,78050,1,1,0,0.82,63,2,44,3,0.0,232.0,0,7
P6,PLEKHO1,chr1,53.0,3.9889840465642745,40316,767904.0,15537,1,1,0,1.0,39,3,36,0,0.0,123.0,0,7
P6,RPRD2,chr1,264.0,5.579729825986222,20250,533930.0,113475,0,1,0,1.06,93,3,69,2,0.0,82.0,0,7
P6,TARS2,chr1,0.0,0.0,61047,450493.0,20288,0,0,7947,,8,1,7,0,0.0,108.0,0,7
P6,ENSA,chr1,406.0,6.008813185442595,22716,269875.0,28761,0,1,0,0.75,49,2,43,0,0.0,44.0,0,7
P6,GOLPH3L,chr1,0.0,0.0,33612,213164.0,50991,0,0,16503,,38,1,33,0,0.0,57.0,0,7
P6,CTSK,chr1,398.0,5.988961416889864,21119,88313.0,14697,1,0,116566,,18,6,9,1,0.0,811.0,0,7
P6,GABPB2,chr1,342.0,5.8377304471659395,444,144695.0,55028,0,1,0,0.8,36,1,15,4,0.0,139.0,0,7
P6,PSMB4,chr1,0.0,0.0,13291,460002.0,2385,1,1,0,0.97,7,2,5,0,0.0,136.0,0,7
P6,SNX27,chr1,626.0,6.440946540632921,28987,656756.0,87085,1,1,0,0.95,74,2,62,2,0.0,170.0,0,7
P6,THEM5,chr1,0.0,0.0,5144,922305.0,6611,0,0,7052,,14,0,14,0,0.0,17.0,0,7
P6,SLC27A3,chr1,192.0,5.262690188904886,21029,2329247.0,5804,1,1,0,0.92,17,3,14,0,0.0,73.0,0,7
P6,GATAD2B,chr1,52.0,3.970291913552122,73783,2232995.0,134330,1,2,0,0.9,140,6,120,3,0.0,173.0,0,7
P6,TPM3,chr1,125.0,4.836281906951478,17767,1905691.0,39340,1,1,0,0.73,58,4,53,0,0.0,504.0,0,7
P6,CFAP141,chr1,95.0,4.564348191467836,5607,1881846.0,7248,1,0,14034,,7,0,6,0,0.0,9.0,0,7
P6,KCNN3,chr1,0.0,0.0,120866,1333157.0,172826,0,2,0,0.845,278,3,250,3,0.0,237.0,0,7
P6,EFNA1,chr1,87.0,4.477336814478207,24144,978840.0,7023,1,1,0,0.84,17,1,16,0,0.0,320.0,0,7
P6,RUSC1,chr1,272.0,5.60947179518496,6031,767864.0,10379,1,2,0,0.71,22,5,17,0,0.0,59.0,0,7
P6,RIT1,chr1,451.0,6.113682179832232,25909,197073.0,13600,0,0,22873,,12,2,10,0,0.0,211.0,0,7
P6,SEMA4A,chr1,0.0,0.0,31281,33513.0,31503,0,0,10986,,66,4,58,1,0.0,344.0,0,7
P6,PEX19,chr1,0.0,0.0,219,1376674.0,9541,0,0,14146,,9,1,6,1,0.0,115.0,0,7
P6,SLAMF6,chr1,74.0,4.31748811353631,60661,1200191.0,38243,1,0,65434,,39,1,34,0,0.0,201.0,0,7
P6,LY9,chr1,406.0,6.008813185442595,28467,895196.0,32409,1,1,0,0.71,42,1,39,0,0.0,138.0,0,7
P6,ITLN2,chr1,70.0,4.2626798770413155,17733,725647.0,10623,1,0,66039,,21,0,20,0,0.0,68.0,0,7
P6,SDHC,chr1,0.0,0.0,1929,350351.0,48825,0,1,0,0.73,29,1,22,1,0.0,251.0,0,7
P6,SELE,chr1,114.0,4.74493212836325,3102,5206019.0,42065,1,0,30127,,34,1,21,2,0.0,905.0,0,7
P6,KLHL20,chr1,0.0,0.0,2894,9156441.0,71901,0,0,37330,,32,1,21,1,0.0,118.0,0,7
P6,RGS18,chr1,535.0,6.284134161070802,829462,1786732.0,27353,0,0,622687,,26,1,24,0,0.0,110.0,0,7
P6,CFHR5,chr1,0.0,0.0,6692,3852586.0,34668,0,0,96722,,18,1,7,1,0.0,117.0,0,7
P6,F13B,chr1,0.0,0.0,8983,3942545.0,28523,1,0,78888,,11,1,5,0,0.0,148.0,0,7
P6,ASPM,chr1,0.0,0.0,39314,3991648.0,62573,1,1,0,0.88,64,3,51,0,0.0,839.0,0,7
P6,ATP6V1G3,chr1,0.0,0.0,145131,5280082.0,17723,0,0,363988,,24,1,23,0,0.0,74.0,0,7
P6,PTPRC,chr1,318.0,5.765191102784844,44118,5470050.0,129446,1,0,470666,,157,2,151,0,0.0,1661.0,0,7
P6,NR5A2,chr1,0.0,0.0,686817,6225048.0,149823,1,6,0,0.9083,176,2,145,8,0.0,402.0,0,7
P6,KISS1,chr1,0.0,0.0,461,1438490.0,6150,0,1,0,0.74,14,2,12,0,0.0,649.0,0,7
P6,CD55,chr1,117.0,4.770684624465665,105236,1581758.0,65290,1,1,0,0.86,65,2,55,2,0.0,671.0,0,7
P6,CR2,chr1,132.0,4.890349128221754,57696,1760808.0,36871,1,1,0,0.8,22,1,15,0,0.0,743.0,0,7
P6,CR1,chr1,257.0,5.552959584921617,21212,1840415.0,145629,0,1,0,1.05,89,2,61,4,0.0,528.0,0,7
