gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,replication_timing
ENSG00000182183,SHISAL2A,chr1,52633168,52669683,1,1,0,0.94,46,1,41,0,0.0,14.0,0.0,71.78009736842104
ENSG00000162377,COA7,chr1,52684449,52698355,-1,1,0,1.01,15,1,9,2,0.0,34.0,0.0,70.82853999999999
ENSG00000162378,ZYG11B,chr1,52726447,52827336,1,1,0,0.89,76,1,53,8,0.0,41.0,0.0,69.19713921568629
ENSG00000203995,ZYG11A,chr1,52842511,52894998,1,1,0,0.97,44,1,31,2,0.0,33.0,0.0,69.7136886792453
ENSG00000121310,ECHDC2,chr1,52895910,52927212,-1,2,0,0.76,47,3,37,0,0.0,47.0,0.0,70.69626875
ENSG00000116171,SCP2,chr1,52927276,53051698,1,1,0,0.73,87,2,66,5,0.0,244.0,0.0,73.12528174603173
ENSG00000174348,PODN,chr1,53061293,53093681,1,3,0,0.6867,77,2,62,5,0.0,99.0,0.0,75.07735
ENSG00000162383,SLC1A7,chr1,53087179,53142638,-1,1,0,0.64,105,3,94,0,0.0,47.0,0.0,75.22623859649123
ENSG00000157184,CPT2,chr1,53196792,53214197,1,1,0,0.77,17,1,9,1,0.0,428.0,0.0,75.54969444444446
ENSG00000162384,CZIB,chr1,53214099,53220652,-1,1,0,1.03,6,1,5,0,0.0,27.0,0.0,75.6818375
ENSG00000162385,MAGOH,chr1,53226890,53238621,-1,1,0,0.88,8,1,4,0,0.0,111.0,0.0,75.88107692307692
ENSG00000157193,LRP8,chr1,53242364,53328469,-1,3,0,1.1267,137,2,126,0,0.0,296.0,0.0,76.43388045977011
ENSG00000293253,,chr1,53413149,53440018,-1,1,0,0.82,33,2,30,0,0.0,10.0,0.0,72.21705357142858
ENSG00000143006,DMRTB1,chr1,53459399,53467488,1,1,0,0.88,15,1,12,0,0.0,83.0,0.0,70.17933333333332
ENSG00000174332,GLIS1,chr1,53506232,53739164,-1,1,0,0.93,327,2,245,22,0.0,91.0,0.0,71.41559401709402
ENSG00000058804,NDC1,chr1,53765460,53838560,-1,1,0,0.88,49,3,35,2,0.0,108.0,0.0,68.75450266666667
ENSG00000058799,YIPF1,chr1,53847531,53890683,-1,1,0,0.84,32,1,23,3,0.0,32.0,0.0,67.57208409090909
ENSG00000211452,DIO1,chr1,53891239,53911086,1,0,1256,,29,1,25,0,0.0,153.0,0.0,66.70386666666667
ENSG00000081870,IFT25,chr1,53916574,53946588,-1,1,0,0.88,33,4,24,2,0.0,206.0,0.0,65.4450387096774
ENSG00000116212,LRRC42,chr1,53946045,53968168,1,1,0,0.88,34,1,31,1,0.0,47.0,0.0,64.27069130434782
ENSG00000203985,LDLRAD1,chr1,54007298,54018194,-1,0,34734,,17,1,6,2,0.0,46.0,0.0,61.985141666666664
ENSG00000116209,TMEM59,chr1,54026681,54053504,-1,1,0,0.76,22,3,18,0,0.0,61.0,0.0,61.429449999999996
ENSG00000116205,TCEANC2,chr1,54052867,54112519,1,1,0,0.76,53,4,30,6,0.0,8.0,0.0,61.474996721311484
ENSG00000256407,,chr1,54132686,54200073,-1,0,75,,68,2,45,4,0.0,0.0,0.0,63.13459264705882
ENSG00000157211,CDCP2,chr1,54132687,54153770,-1,0,10668,,23,1,14,0,0.0,19.0,0.0,62.54996818181819
ENSG00000215883,CYB5RL,chr1,54169651,54200073,-1,0,75,,24,1,20,0,0.0,21.0,0.0,63.6168129032258
ENSG00000116221,MRPL37,chr1,54184041,54225464,1,1,0,0.87,45,1,37,0,0.0,48.0,0.0,64.2341119047619
ENSG00000157216,SSBP3,chr1,54225432,54413479,-1,3,0,0.8667,336,5,326,0,0.0,85.0,0.0,69.48845396825398
ENSG00000162390,ACOT11,chr1,54542257,54639192,1,1,0,0.71,140,2,128,0,0.0,85.0,0.0,71.72696224489796
ENSG00000162391,FAM151A,chr1,54609178,54623556,-1,0,66403,,23,1,20,0,0.0,44.0,0.0,71.7637875
ENSG00000184313,MROH7,chr1,54641754,54710266,1,0,5406,,53,0,19,8,0.0,14.0,0.0,71.179115942029
ENSG00000271723,MROH7-TTC4,chr1,54641786,54742308,1,1,0,0.8,72,1,30,8,0.0,0.0,0.0,70.97985841584158
ENSG00000243725,TTC4,chr1,54715835,54742657,1,1,0,0.8,14,1,10,0,0.0,33.0,0.0,70.52817500000002
ENSG00000162396,PARS2,chr1,54756594,54764546,-1,1,0,0.97,9,1,7,0,0.0,70.0,0.0,70.59167777777776
ENSG00000006555,TTC22,chr1,54779712,54801323,-1,2,0,0.845,32,3,25,0,0.0,37.0,0.0,71.18491818181818
ENSG00000162398,CIMAP2,chr1,54806063,54842252,1,1,0,0.8,37,1,27,2,0.0,110.0,0.0,72.29336216216215
ENSG00000116133,DHCR24,chr1,54849627,54887207,-1,1,0,0.96,69,3,63,0,0.0,201.0,0.0,73.74633684210528
ENSG00000143001,TMEM61,chr1,54886833,54992296,1,2,0,0.86,127,6,110,1,0.0,30.0,0.0,73.53465849056604
ENSG00000162399,BSND,chr1,54998933,55017172,1,0,1596,,18,1,9,3,0.0,202.0,0.0,71.18374
ENSG00000169174,PCSK9,chr1,55039445,55064852,1,1,0,0.96,46,2,34,1,0.0,788.0,0.0,69.17082592592593
ENSG00000162402,USP24,chr1,55066359,55215753,-1,1,0,1.0,139,1,124,2,0.0,193.0,0.0,65.45323973509934
ENSG00000284686,,chr1,56173433,56524495,-1,1,0,0.91,384,6,320,8,0.0,0.0,0.0,33.98085965909091
ENSG00000162407,PLPP3,chr1,56494761,56645301,-1,2,0,0.97,166,3,141,7,0.0,192.0,0.0,29.19536556291391
ENSG00000162409,PRKAA2,chr1,56645314,56715335,1,1,0,1.04,47,1,37,5,0.0,1293.0,0.0,28.29852253521127
ENSG00000187889,FYB2,chr1,56718789,56819696,-1,0,73225,,70,1,51,2,0.0,42.0,0.0,29.16826666666666
ENSG00000157131,C8A,chr1,56854768,56918223,1,0,209204,,60,1,45,2,0.0,57.0,0.0,30.9433203125
ENSG00000021852,C8B,chr1,56929099,56974383,-1,0,283535,,36,2,29,1,0.0,113.0,0.0,30.91326304347826
ENSG00000173406,DAB1,chr1,56994778,58546734,-1,3,0,0.85,1150,3,745,93,0.0,319.0,0.0,32.19955898261429
ENSG00000162600,OMA1,chr1,58415384,58546838,-1,1,0,0.87,103,2,62,10,0.0,331.0,0.0,33.74624436090225
ENSG00000184292,TACSTD2,chr1,58575433,58577252,-1,1,0,1.01,6,2,4,0,0.0,441.0,0.0,35.431733333333334
ENSG00000162601,MYSM1,chr1,58643440,58700090,-1,0,65817,,40,1,36,2,0.0,190.0,0.0,37.82930689655172
ENSG00000177606,JUN,chr1,58776845,58784048,-1,1,0,0.91,20,1,19,0,0.0,1262.0,0.0,44.406875
ENSG00000172456,FGGY,chr1,59295910,59810647,1,1,0,0.99,542,7,456,18,0.0,95.0,0.0,58.43511356589147
ENSG00000134709,HOOK1,chr1,59814786,59876369,1,1,0,0.81,42,2,37,1,0.0,232.0,0.0,53.61410483870968
ENSG00000134716,CYP2J2,chr1,59893308,59926822,-1,1,0,0.98,30,1,27,1,0.0,215.0,0.0,50.188014285714296
ENSG00000162598,C1orf87,chr1,59987269,60073770,-1,1,0,0.83,67,1,33,10,0.0,49.0,0.0,44.36237415730337
ENSG00000162599,NFIA,chr1,60865259,61462788,1,5,0,0.95,762,13,690,14,0.0,435.0,0.0,56.553021368948244
ENSG00000162604,TM2D1,chr1,61673636,61725423,-1,1,0,0.87,40,2,25,5,0.0,149.0,0.0,68.3276076923077
ENSG00000132849,PATJ,chr1,61742477,62178675,1,1,0,0.88,300,3,208,26,0.0,186.0,0.0,59.18375365296804
ENSG00000240563,L1TD1,chr1,62194257,62235060,1,1,0,0.87,39,1,32,0,0.0,64.0,0.0,53.07839285714286
ENSG00000132854,KANK4,chr1,62236165,62319434,-1,1,0,0.81,108,2,89,5,0.0,71.0,0.0,51.60051785714285
ENSG00000162607,USP1,chr1,62436041,62451804,1,1,0,1.01,19,2,17,0,0.0,309.0,0.0,40.40754117647058
ENSG00000116641,DOCK7,chr1,62454298,62688464,-1,1,0,1.03,113,4,62,10,0.0,234.0,0.0,40.878078297872335
ENSG00000132855,ANGPTL3,chr1,62597464,62607196,1,0,80513,,5,1,4,0,0.0,318.0,0.0,41.46238181818182
ENSG00000125703,ATG4C,chr1,62783821,62865999,1,0,95143,,45,1,35,4,0.0,116.0,0.0,45.10228795180723
ENSG00000142856,ITGB3BP,chr1,63320884,63593721,-1,4,0,0.84,169,9,106,11,0.0,104.0,0.0,46.731372992700734
ENSG00000187140,FOXD3,chr1,63322567,63325128,1,1,0,0.87,9,1,8,0,0.0,170.0,0.0,52.25636666666666
ENSG00000088035,ALG6,chr1,63367575,63438553,1,1,0,0.83,28,1,16,3,0.0,86.0,0.0,48.27779166666667
ENSG00000203965,EFCAB7,chr1,63523372,63572693,1,0,20573,,27,2,16,3,0.0,50.0,0.0,43.83006274509804
ENSG00000079739,PGM1,chr1,63593241,63660245,1,1,0,0.92,84,3,77,0,0.0,212.0,0.0,44.542633823529414
ENSG00000185483,ROR1,chr1,63774017,64181498,1,1,0,0.91,469,2,433,11,0.0,294.0,0.0,45.088484313725495
ENSG00000177414,UBE2U,chr1,64203623,64267368,1,0,202503,,48,1,38,2,0.0,44.0,0.0,36.0462640625
ENSG00000158966,CACHD1,chr1,64469765,64693058,1,2,0,0.95,247,3,203,8,0.0,119.0,0.0,36.39841919642857
ENSG00000162437,RAVER2,chr1,64744861,64833233,1,1,0,1.05,63,1,32,4,0.0,47.0,0.0,41.82043370786517
ENSG00000162434,JAK1,chr1,64833223,65067754,-1,3,0,1.0567,271,6,241,2,3.0,1055.0,1.0,46.32327552742616
ENSG00000162433,AK4,chr1,65146902,65232145,1,1,0,0.9,108,4,90,0,0.0,154.0,0.0,57.56644767441858
ENSG00000116675,DNAJC6,chr1,65248219,65415871,1,3,0,1.0033,168,2,148,3,0.0,103.0,0.0,65.89907869822484
ENSG00000213625,LEPROT,chr1,65420587,65436007,1,1,0,0.85,26,2,23,0,0.0,192.0,0.0,70.88973125
ENSG00000116678,LEPR,chr1,65420652,65641559,1,2,0,0.845,174,3,119,10,0.0,1144.0,0.0,73.86865990990992
ENSG00000184588,PDE4B,chr1,65792514,66374579,1,1,0,0.95,483,6,404,16,0.0,409.0,0.0,72.76134939965695
ENSG00000118473,SGIP1,chr1,66533267,66751139,1,1,0,0.95,215,5,161,9,0.0,154.0,0.0,42.23723105022832
ENSG00000152760,DYNLT5,chr1,66751741,66779051,1,1,0,0.83,30,1,28,0,0.0,48.0,0.0,39.232475
ENSG00000172410,INSL5,chr1,66797740,66801276,-1,0,45130,,3,0,0,1,0.0,206.0,0.0,40.175275
ENSG00000152763,DNAI4,chr1,66812885,66924890,-1,0,307,,55,1,22,8,0.0,157.0,0.0,41.717622123893804
ENSG00000198160,MIER1,chr1,66924895,66988619,1,2,0,0.92,72,3,65,0,0.0,115.0,0.0,42.93495076923077
ENSG00000116704,SLC35D1,chr1,66999350,67054159,-1,1,0,0.83,46,1,42,1,0.0,179.0,0.0,46.154341071428576
ENSG00000203963,C1orf141,chr1,67092165,67231853,-1,1,0,1.06,126,4,98,1,0.0,50.0,0.0,57.69537304964539
ENSG00000162594,IL23R,chr1,67138907,67259979,1,0,3875,,103,3,83,1,0.0,394.0,0.0,60.280616393442614
ENSG00000081985,IL12RB2,chr1,67307364,67398724,1,0,30728,,96,2,87,2,0.0,264.0,0.0,61.958826881720434
ENSG00000142864,SERBP1,chr1,67407810,67430415,-1,1,0,0.83,32,3,22,1,0.0,121.0,0.0,61.50867391304349
ENSG00000116717,GADD45A,chr1,67685201,67688334,1,1,0,0.83,9,2,7,0,0.0,383.0,0.0,67.897
ENSG00000172380,GNG12,chr1,67701466,67833476,-1,1,0,0.9,171,3,158,2,0.0,162.0,0.0,69.26196390977442
ENSG00000162595,DIRAS3,chr1,68045886,68051717,-1,3,0,0.9467,9,2,6,0,0.0,128.0,0.0,74.99061428571429
ENSG00000116729,WLS,chr1,68098473,68233120,-1,2,0,0.94,170,2,159,0,0.0,439.0,0.0,77.4912919117647
ENSG00000116745,RPE65,chr1,68428822,68451103,-1,0,45497,,17,1,7,3,0.0,1061.0,0.0,65.12237391304349
ENSG00000024526,DEPDC1,chr1,68474152,68497230,-1,1,0,1.01,20,2,14,0,0.0,152.0,0.0,62.810654166666666
ENSG00000033122,LRRC7,chr1,69567922,70151945,1,2,0,0.765,326,4,162,44,0.0,116.0,0.0,29.18149249146758
ENSG00000066557,LRRC40,chr1,70143411,70205639,-1,1,0,0.96,26,1,14,1,0.0,37.0,0.0,35.0448640625
ENSG00000116754,SRSF11,chr1,70205670,70253052,1,1,0,0.96,46,4,38,0,0.0,126.0,0.0,35.16788958333333
ENSG00000118454,ANKRD13C,chr1,70258999,70354734,-1,1,0,0.82,59,1,35,2,0.0,64.0,0.0,39.27009278350515
ENSG00000116761,CTH,chr1,70406194,70442771,1,1,0,0.91,41,2,34,1,0.0,617.0,0.0,50.837231578947375
ENSG00000050628,PTGER3,chr1,70852353,71047816,-1,1,0,0.81,160,1,120,8,0.0,350.0,0.0,63.66360710659899
ENSG00000132485,ZRANB2,chr1,71063251,71081289,-1,1,0,0.9,12,2,9,0,0.0,65.0,0.0,58.81382105263158
ENSG00000172260,NEGR1,chr1,71395943,72282539,-1,0,787,,539,3,280,75,0.0,189.0,0.0,31.792973648648648
ENSG00000162620,LRRIQ3,chr1,74026015,74198187,-1,1,0,0.99,40,1,9,4,0.0,29.0,0.0,10.656147861271675
ENSG00000259030,FPGT-TNNI3K,chr1,74198235,74544393,1,1,0,0.99,218,3,152,11,0.0,93.0,0.0,14.849545821325648
ENSG00000254685,FPGT,chr1,74198238,74234086,1,1,0,0.99,17,1,10,0,0.0,32.0,0.0,13.769072972972975
ENSG00000116783,TNNI3K,chr1,74235285,74544432,1,0,36934,,200,2,141,11,0.0,170.0,0.0,14.978505483870967
ENSG00000162621,LRRC53,chr1,74469376,74512611,-1,0,271025,,32,1,24,3,0.0,18.0,0.0,13.511257777777779
ENSG00000178965,ERICH3,chr1,74568117,74673792,-1,0,369766,,62,1,38,6,0.0,61.0,0.0,15.23423738317757
ENSG00000116791,CRYZ,chr1,74701488,74733104,-1,0,392028,,25,2,17,0,0.0,88.0,0.0,15.020669696969698
ENSG00000162623,TYW3,chr1,74733152,74767555,1,0,357577,,19,2,9,1,0.0,28.0,0.0,15.503697222222222
ENSG00000162624,LHX8,chr1,75128434,75161533,1,4,0,0.845,41,5,33,1,0.0,159.0,0.0,21.881731428571424
ENSG00000137968,SLC44A5,chr1,75202129,75611114,-1,0,3655,,221,0,120,18,0.0,107.0,0.0,26.491838048780487
ENSG00000117054,ACADM,chr1,75724431,75787575,1,1,0,0.87,41,5,27,1,0.0,242.0,0.0,35.236641538461534
ENSG00000137955,RABGGTB,chr1,75786188,75795086,1,0,1765,,21,3,18,0,0.0,43.0,0.0,36.80752
ENSG00000057468,MSH4,chr1,75796882,75913242,1,1,0,0.88,41,1,12,9,0.0,273.0,0.0,40.97848119658119
ENSG00000154007,ASB17,chr1,75918873,75932404,-1,0,121655,,5,0,0,0,0.0,122.0,0.0,46.49337857142857
ENSG00000184005,ST6GALNAC3,chr1,76074746,76634603,1,0,232823,,475,2,350,24,0.0,109.0,0.0,49.451510516934036
ENSG00000117069,ST6GALNAC5,chr1,76867447,77067546,1,1,0,0.77,157,1,111,9,0.0,72.0,0.0,26.196109405940597
ENSG00000142892,PIGK,chr1,77088987,77219508,-1,1,0,0.97,59,1,31,7,0.0,81.0,0.0,27.251336363636366
ENSG00000154027,AK5,chr1,77282019,77559966,1,1,0,0.88,262,6,243,2,0.0,108.0,0.0,36.34653727598565
ENSG00000036549,ZZZ3,chr1,77562416,77683422,-1,1,0,1.04,91,2,70,5,0.0,138.0,0.0,46.03612950819673
ENSG00000077254,USP33,chr1,77694725,77759884,-1,1,0,0.82,47,1,31,4,0.0,138.0,0.0,49.011713636363645
ENSG00000180488,MIGA1,chr1,77779624,77879540,1,1,0,0.76,80,3,63,2,0.0,63.0,0.0,53.292629702970295
ENSG00000162614,NEXN,chr1,77888480,77943895,1,1,0,0.86,47,2,38,0,0.0,298.0,0.0,58.52123684210527
ENSG00000162613,FUBP1,chr1,77944055,77979527,-1,2,0,1.12,37,1,30,0,3.0,335.0,1.0,61.80471891891892
ENSG00000162616,DNAJB4,chr1,77979070,78018529,1,1,0,1.22,48,4,41,0,0.0,487.0,0.0,64.31207560975609
ENSG00000137960,GIPC2,chr1,77979542,78138448,1,2,0,1.1,153,7,122,4,0.0,82.0,0.0,66.91452641509434
ENSG00000122420,PTGFR,chr1,78303884,78540701,1,1,0,0.8,144,2,88,13,0.0,224.0,0.0,67.80788907563024
ENSG00000137959,IFI44L,chr1,78619902,78646145,1,0,128071,,16,3,9,1,0.0,235.0,0.0,61.1099037037037
ENSG00000137965,IFI44,chr1,78647078,78664412,1,0,155247,,14,1,11,0,0.0,314.0,0.0,59.44447222222223
ENSG00000162618,ADGRL4,chr1,78889764,79282124,-1,1,0,1.04,203,1,93,23,0.0,169.0,0.0,28.155186768447834
ENSG00000117114,ADGRL2,chr1,81306112,81993940,1,1,0,0.86,550,7,398,33,0.0,179.0,0.0,12.799189956458637
ENSG00000137941,TTLL7,chr1,83865024,83999164,-1,1,0,0.78,96,2,85,2,0.0,73.0,0.0,17.47816740740741
ENSG00000142875,PRKACB,chr1,84078062,84238498,1,1,0,0.91,122,7,92,5,0.0,154.0,0.0,26.23002670807453
ENSG00000203943,SAMD13,chr1,84298366,84389957,1,1,0,0.81,95,4,76,5,0.0,44.0,0.0,38.01759892473119
ENSG00000137976,DNASE2B,chr1,84398484,84415018,1,0,64231,,22,1,14,1,0.0,133.0,0.0,39.55076666666667
ENSG00000117133,RPF1,chr1,84479257,84498352,1,1,0,1.07,15,1,9,0,0.0,26.0,0.0,40.727815
ENSG00000174021,GNG5,chr1,84498284,84507237,-1,1,0,1.0,16,2,14,0,0.0,63.0,0.0,41.099540000000005
ENSG00000122432,SPATA1,chr1,84506300,84567379,1,1,0,1.0,44,2,16,7,0.0,18.0,0.0,42.22015
ENSG00000117151,CTBS,chr1,84549611,84574480,-1,1,0,1.09,25,2,12,3,0.0,322.0,0.0,43.10286800000001
ENSG00000117155,SSX2IP,chr1,84643706,84690955,-1,1,0,0.96,33,2,20,6,0.0,73.0,0.0,46.74759791666667
ENSG00000171517,LPAR3,chr1,84811601,84893540,-1,1,0,0.95,95,1,81,2,0.0,711.0,0.0,54.399591566265066
ENSG00000153898,MCOLN2,chr1,84925583,84997115,-1,1,0,0.91,69,1,55,2,0.0,85.0,0.0,59.33670833333334
ENSG00000162643,DNAI3,chr1,84999147,85133138,1,1,0,0.78,78,4,38,12,0.0,45.0,0.0,66.2229536764706
ENSG00000055732,MCOLN3,chr1,85018082,85048679,-1,1,0,0.78,17,2,9,3,0.0,245.0,0.0,64.3163125
ENSG00000097096,SYDE2,chr1,85156851,85201724,-1,1,0,0.87,34,2,25,1,0.0,26.0,0.0,67.75090869565217
ENSG00000162642,C1orf52,chr1,85249953,85259672,-1,1,0,0.77,12,2,7,1,0.0,109.0,0.0,62.46865454545454
ENSG00000142867,BCL10,chr1,85265776,85276632,-1,1,0,0.95,11,2,8,0,4.0,508.0,1.0,61.35826666666666
ENSG00000153904,DDAH1,chr1,85318481,85578363,-1,2,0,1.13,264,6,231,4,0.0,349.0,0.0,58.07141609195402
ENSG00000142871,CCN1,chr1,85580756,85584589,1,1,0,0.97,13,2,11,0,0.0,562.0,0.0,60.27996
ENSG00000117174,ZNHIT6,chr1,85649417,85708433,-1,1,0,1.16,49,1,39,2,0.0,34.0,0.0,65.02303
ENSG00000171502,COL24A1,chr1,85729233,86156943,-1,2,0,0.765,224,1,108,40,0.0,112.0,0.0,53.14340186480186
ENSG00000122417,ODF2L,chr1,86346824,86396342,-1,1,0,0.86,41,3,26,3,0.0,75.0,0.0,31.289618
ENSG00000137975,CLCA2,chr1,86424171,86456553,1,0,27771,,30,1,21,2,0.0,209.0,0.0,29.390267647058824
ENSG00000016490,CLCA1,chr1,86468368,86501400,1,0,51585,,35,0,24,6,0.0,204.0,0.0,30.49053823529411
ENSG00000016602,CLCA4,chr1,86547076,86580758,1,1,0,0.71,23,1,8,0,0.0,142.0,0.0,33.36064
ENSG00000097033,SH3GLB1,chr1,86704520,86748184,1,1,0,0.95,42,3,35,1,0.0,90.0,0.0,40.86400454545455
ENSG00000183291,SELENOF,chr1,86862445,86914424,-1,0,55,,30,2,20,1,0.0,186.0,0.0,52.556077358490576
ENSG00000153936,HS2ST1,chr1,86914635,87109982,1,1,0,1.01,169,5,138,1,0.0,129.0,0.0,59.11864948979592
ENSG00000267561,,chr1,86993009,87169204,1,3,0,0.7767,192,5,158,8,0.0,0.0,0.0,64.16192485875706
ENSG00000143013,LMO4,chr1,87328428,87348923,1,3,0,0.8767,41,2,39,0,0.0,144.0,0.0,69.28451363636363
ENSG00000065243,PKN2,chr1,88684222,88836255,1,1,0,0.93,101,4,75,3,0.0,153.0,0.0,37.958632679738564
ENSG00000137947,GTF2B,chr1,88852633,88891944,-1,1,0,1.07,31,1,26,1,0.0,87.0,0.0,45.50742
ENSG00000137944,KYAT3,chr1,88935773,88992953,-1,1,0,0.86,46,2,39,2,0.0,78.0,0.0,50.723163793103446
ENSG00000213516,RBMXL1,chr1,88979456,88992960,-1,1,0,0.86,22,2,20,0,0.0,41.0,0.0,51.72147333333334
ENSG00000117226,GBP3,chr1,89006666,89022894,-1,0,13745,,13,2,8,1,0.0,175.0,0.0,52.87355294117646
ENSG00000117228,GBP1,chr1,89051505,89072769,-1,0,58584,,21,1,17,1,0.0,351.0,0.0,54.66044090909092
ENSG00000162645,GBP2,chr1,89106132,89150456,-1,0,113211,,43,3,30,5,0.0,305.0,0.0,57.66461555555556
ENSG00000213512,GBP7,chr1,89131742,89176062,-1,0,138821,,27,2,12,5,0.0,57.0,0.0,59.007122222222215
ENSG00000162654,GBP4,chr1,89181144,89198942,-1,0,188223,,11,2,8,0,0.0,132.0,0.0,60.75723157894736
ENSG00000154451,GBP5,chr1,89256189,89272890,-1,0,251361,,23,2,21,0,0.0,227.0,0.0,62.65597222222222
ENSG00000183347,GBP6,chr1,89363895,89388160,1,0,136091,,13,0,7,3,0.0,71.0,0.0,60.033240000000006
ENSG00000197147,LRRC8B,chr1,89524829,89597861,1,1,0,0.99,88,3,80,0,0.0,38.0,0.0,54.19598378378379
ENSG00000288629,,chr1,89579592,89579654,1,0,53017,,0,0,0,0,0.0,3.0,0.0,54.1988
ENSG00000171488,LRRC8C,chr1,89632707,89769903,1,2,0,0.9,147,3,131,5,0.0,36.0,0.0,53.77263405797101
ENSG00000271949,,chr1,89633140,89933250,1,4,0,0.8375,357,5,317,10,0.0,0.0,0.0,57.747065448504976
ENSG00000171492,LRRC8D,chr1,89820978,89936611,1,2,0,0.775,159,3,145,1,0.0,37.0,0.0,63.29205726495727
ENSG00000162664,ZNF326,chr1,89995110,90035533,1,1,0,0.95,32,1,24,1,0.0,47.0,0.0,70.65791860465116
ENSG00000143032,BARHL2,chr1,90711539,90717302,-1,1,0,1.12,15,1,14,0,0.0,96.0,0.0,60.185916666666664
ENSG00000122482,ZNF644,chr1,90915298,91022376,-1,1,0,0.95,80,3,61,2,0.0,74.0,0.0,48.88881296296296
ENSG00000162669,HFM1,chr1,91260766,91404856,-1,1,0,0.92,54,1,24,9,0.0,507.0,0.0,54.01498620689655
ENSG00000097046,CDC7,chr1,91500535,91527360,1,1,0,0.97,41,2,31,2,0.0,163.0,0.0,48.85498518518519
ENSG00000069702,TGFBR3,chr1,91680343,91906335,-1,1,0,0.96,327,2,309,0,0.0,388.0,0.0,54.58507885462556
ENSG00000137948,BRDT,chr1,91949343,92014426,1,1,0,0.89,23,1,1,9,0.0,306.0,0.0,63.24044545454545
ENSG00000172031,EPHX4,chr1,92029475,92063538,1,1,0,0.92,28,1,9,6,0.0,57.0,0.0,66.05899722222222
ENSG00000230667,SETSIP,chr1,92074533,92075411,-1,0,4851,,0,0,0,0,0.0,8.0,0.0,67.0191
ENSG00000189195,BTBD8,chr1,92080305,92184725,1,1,0,0.78,53,2,23,4,0.0,87.0,0.0,67.4974962264151
ENSG00000203910,C1orf146,chr1,92217915,92245813,1,1,0,0.85,12,1,3,1,0.0,184.0,0.0,65.55385172413794
ENSG00000174842,GLMN,chr1,92245788,92299009,-1,1,0,0.85,21,1,9,1,0.0,81.0,0.0,64.86749074074075
ENSG00000122484,RPAP2,chr1,92299028,92402056,1,1,0,0.85,73,2,56,3,0.0,30.0,0.0,65.0679576923077
ENSG00000162676,GFI1,chr1,92472360,92486925,-1,1,0,0.76,37,4,33,0,0.0,375.0,0.0,61.190362500000006
ENSG00000067208,EVI5,chr1,92508696,92792416,-1,1,0,0.91,175,3,117,14,0.0,87.0,0.0,59.169572535211266
ENSG00000122406,RPL5,chr1,92831990,92841924,1,1,0,0.89,19,3,16,0,4.0,273.0,1.0,63.776818181818186
ENSG00000154511,DIPK1A,chr1,92832737,92961522,-1,1,0,0.9,141,5,127,0,0.0,74.0,0.0,64.63820923076922
ENSG00000143033,MTF2,chr1,93079235,93139079,1,1,0,0.95,44,1,36,0,0.0,203.0,0.0,68.00604098360657
ENSG00000117500,TMED5,chr1,93149742,93180516,-1,1,0,0.92,30,3,19,0,0.0,115.0,0.0,71.30436875
ENSG00000122483,CCDC18,chr1,93179895,93279048,1,1,0,0.92,71,3,41,4,0.0,86.0,0.0,74.639293
ENSG00000117505,DR1,chr1,93345907,93369493,1,1,0,1.0,23,1,20,0,0.0,135.0,0.0,76.17989999999999
ENSG00000137942,FNBP1L,chr1,93448055,93554661,1,1,0,0.88,89,3,61,4,0.0,58.0,0.0,75.42888518518518
ENSG00000137936,BCAR3,chr1,93561741,93847488,-1,2,0,1.005,426,9,411,0,0.0,369.0,0.0,67.5964479020979
ENSG00000067334,DNTTIP2,chr1,93866284,93879918,-1,1,0,1.13,14,1,11,0,0.0,48.0,0.0,62.77523333333334
ENSG00000023909,GCLM,chr1,93885199,93909513,-1,1,0,1.07,23,2,18,0,0.0,245.0,0.0,62.37233846153846
ENSG00000198691,ABCA4,chr1,93992834,94121148,-1,0,82923,,184,2,174,2,0.0,485.0,0.0,61.89468759689922
ENSG00000137962,ARHGAP29,chr1,94148988,94275068,-1,2,0,1.025,128,2,121,0,0.0,97.0,0.0,59.16874251968505
ENSG00000117528,ABCD3,chr1,94418242,94518666,1,1,0,1.0,75,2,50,6,0.0,151.0,0.0,55.51174509803922
ENSG00000117525,F3,chr1,94529173,94541851,-1,1,0,0.83,31,2,29,0,0.0,552.0,0.0,51.678864285714276
ENSG00000143036,SLC44A3,chr1,94820278,94895246,1,1,0,0.95,93,3,81,1,0.0,161.0,0.0,45.3251947368421
ENSG00000117519,CNN3,chr1,94896949,94927696,-1,1,0,0.89,42,3,37,0,0.0,112.0,0.0,46.5299375
ENSG00000172339,ALG14,chr1,94974405,95072951,-1,1,0,1.12,113,2,101,2,0.0,76.0,0.0,45.29444851485149
ENSG00000152078,TLCD4,chr1,95117292,95197607,1,1,0,1.01,68,3,44,5,0.0,53.0,0.0,51.12191219512195
ENSG00000271092,TLCD4-RWDD3,chr1,95117923,95247225,1,1,0,0.8,108,3,82,5,0.0,0.0,0.0,53.071503846153846
ENSG00000122481,RWDD3,chr1,95234189,95247685,1,1,0,0.8,18,1,15,0,0.0,86.0,0.0,57.65785999999999
